,text,label
723,I feel quite uncomfortable around others,0
724,I really enjoy the excitement of a fast-paced lifestyle,1
725,I prefer to be alone rather than in the company of others,0
726,I’m really outgoing and assertive,1
727,I tend to avoid attending social events,0
728,I enjoy having lots of people around me,1
729,I feel uncomfortable meeting new people,0
730,I relish interactions with others and like having a wide circle of acquaintances,1
731,I'm pretty quiet,0
732,I like life to be fast-paced and filled with stimulating experiences,1
733,I am usually quiet around new people,0
734,I like the stimulation of fast-paced and exciting environments,1
735,I prefer to avoid social interactions altogether whenever possible,0
736,I prefer being near other people and spending time interacting,1
737,I don't like to be around people much,0
738,I like mingling with large groups of people at parties and other social gatherings,1
739,I do not like to be with others,0
740,I draw energy from being around other people,1
741,I am quiet around other people,0
742,I enjoy interacting with others,1
743,I usually try to avoid being with people,0
744,I am energetic and have an upbeat mood,1
745,I prefer to be alone rather than interacting with others socially or interacting in groups,0
746,I seek excitement and like to have a lot of things going on,1
747,I am likely a reserved person,0
748,I really enjoy being with others and having stimulating conversations,1
749,I usually feel uncomfortable around new people,0
750,I really enjoy keeping busy with lots of activities,1
751,I am definitely an introvert,0
752,I have an assertive and outgoing personality,1
753,I feel awkward around other people,0
754,I enjoy being out and about and center stage,1
755,"I do not much like interacting with others, even talking on the phone",0
756,I seek out the company of other people and am energized by social interactions,1
757,I dislike interacting socially with new people,0
758,"I enjoy parties, meetings with people and similar social gatherings",1
759,I prefer to be alone rather than in the company of other people,0
760,I enjoy parties and other festive occasions,1
761,I'd prefer to keep to myself,0
762,People like me because I'm fun to be around,1
763,I am uncomfortable when I am around others,0
764,I am outgoing and comfortable around other people,1
765,I enjoy activities that involve keeping to myself,0
766,I really enjoy talking to people,1
767,I do not like to have a lot of contact with people,0
768,I really like to be around other people and have others around me,1
769,"I often prefer to be alone, away from social stimulation",0
770,Being the center of attention appeals to me,1
771,I really don’t enjoy being around other people,0
772,I like parties and active social environments,1
773,I am fairly quiet,0
774,I like to have lots of people around me,1
775,I am quiet around strangers and it takes me a while to warm up,0
776,"I really enjoy being with other people, and I'm comfortable around them",1
777,I fear interacting with strangers,0
778,I really enjoy working in groups and with lots of people,1
779,I dislike participating in social gatherings,0
780,I get energy from being with other people,1
781,I've always been quiet and shy,0
782,I enjoy being the center of attention and being visible,1
783,"I seem quiet, soft-spoken, and reserved",0
784,I like to be in stimulating environments with other people,1
785,I often prefer to stick to myself and be alone,0
786,I am fun-loving and optimistic,1
787,I usually don’t enjoy being around other people,0
788,I really enjoy being with other people and attend lots of social events,1
789,I don't like chatting with new people,0
790,I really like to talk to other people,1
791,I prefer peace and quiet and to avoid social contact,0
792,I really like to be surrounded with a group of friends,1
793,I am quiet and reserved in new environments,0
794,I really enjoy social interactions with others,1
795,I really like being isolated from others,0
796,I’m a very outgoing person,1
797,I’m uncomfortable meeting new people,0
798,Social interactions energize me rather than drain me,1
799,I am rather reserved,0
800,I’m fun and enjoyable to be around and thrive in busy environments,1
801,I don’t really enjoy interacting with others,0
802,I really enjoy lively discussions involving a group of people,1
803,I do not enjoy spending time talking to other people,0
804,I seek out good friends and enjoy talking with others,1
805,I like to keep to myself,0
806,I like the excitement of meeting new people,1
807,I usually discourage others from getting close to me socially,0
808,Having a lot of friends is really important to me,1
809,I prefer to be alone rather than having company,0
810,I enjoy the excitement of meeting new people,1
811,Social situations scare me,0
812,I enjoy interacting with many different types of people,1
813,"I don’t like to be around other people, even people I like",0
814,"I really like to be around other people, preferably a lot of people",1
815,"I often feel uncomfortable around others, even people I know well",0
816,I enjoy interacting with lots of people,1
817,I am uncomfortable in social situations,0
818,I am an extrovert who loves being around people and stimulating situations,1
819,I tend to experience little interest in others’ affairs and enjoy solitude,0
820,I enjoy being with other people and nurturing companionships,1
821,I'm not comfortable around other people,0
822,I enjoy spending time in social events with people,1
823,I don’t like to be with other people,0
824,I am filled with energy and thrive when I'm around other people,1
825,I prefer to be alone rather than around people,0
826,I find interacting with people stimulating and enjoyable,1
827,I don’t feel comfortable around other people,0
828,I get energy from being with other people rather than being alone,1
829,"I prefer to spend my free time alone, rather than socializing with others",0
830,I'm not afraid to speak up and share my opinions during meetings,1
831,I'm not much for socializing,0
832,I am talkative and enjoy being around other people,1
833,I am quiet around strangers and it takes me awhile to get used to new people,0
834,I like to go out a lot rather than staying at home,1
835,I am shy around others,0
836,I enjoy talking to people,1
837,I tend to feel uncomfortable around others,0
838,I enjoy parties and helping to create a lively atmosphere,1
839,I am uncomfortable in new situations and prefer to avoid risks or taking chances,0
840,I enjoy meeting new people,1
841,I'm uncomfortable around new people,0
842,I seek exciting activities and challenges in life,1
843,I usually prefer to isolate myself from the world,0
844,I really enjoy talking with a lot of different people,1
845,I usually prefer staying in the background rather than taking the lead,0
846,I enjoy large parties and enjoy being the center of attention,1
847,I like to stay at home most of the time,0
848,I thrive in work environments where there is constant social interaction,1
849,I often act distant and reserved around others,0
850,I like to be with others and attract attention at parties and other gatherings,1
851,I would prefer to be alone rather than with others,0
852,I like liveliness and excitement,1
853,I generally prefer to be on my own rather than with others,0
854,People like me because I’m fun to be around,1
855,I am uncomfortable interacting with strangers,0
856,I am very sociable and outgoing,1
857,I often feel shy and inhibited in social situations,0
858,Parties and other big social events are energizing to me,1
859,I usually stay quiet and prefer others speaking more,0
860,I really enjoy socializing with others,1
861,I hate to be noticed or to attract attention,0
862,I enjoy being around people,1
863,I feel uncomfortable when around others,0
864,"I am lively, full of energy, and talkative",1
865,I do not like social situations,0
866,I often will try to liven things up and try to get people to participate,1
867,I'm kind of quiet and reserved,0
868,"I like being out and about, spreading cheerfulness wherever I go",1
869,I am reserved and prefer quiet environments,0
870,I like to have a lot of action going on around me,1
871,I tend to shy away from social situations involving unfamiliar people,0
872,I am very outgoing and sociable,1
873,I do not have energy and drive,0
874,"I enjoy talking to people, and I feel comfortable with strangers",1
875,I seek solitude,0
876,I like spending time with new friends and meeting with lots of people,1
877,I usually dislike bonding with others,0
878,I am a positive and extroverted person,1
879,I'm quiet around other people,0
880,I really enjoy being with people and having stimulating conversations with them,1
881,I prefer to avoid social gatherings whenever possible,0
882,I really enjoy interacting with lots of people,1
883,I try to avoid social situations unless absolutely necessary,0
884,"I have a high need for excitement, stimulation, and change",1
885,I usually prefer to be alone,0
886,I really enjoy spending time with others at social occasions,1
887,I am a loner,0
888,I am social and outgoing,1
889,I prefer to spend most of my time alone,0
890,I am comfortable around people and make friends quickly,1
891,I find interacting with strangers to be uncomfortable and stressful,0
892,"I am assertive, outgoing, very sociable",1
893,I am rather quiet around other people,0
894,I thrive on being stimulated by lots of people around me,1
895,I dislike conversations,0
896,I like to talk to people,1
897,I find it difficult interacting with others,0
898,"I am comfortable in front of people: instead of shrinking away when someone interacts with them (e.g., during presentations), they thrive and come off as enthusiastic and lively",1
899,I enjoy being alone and don't really need the company of other people,0
900,I would consider myself outgoing and energetic,1
901,I usually don’t have a lot to say,0
902,Being around people gives me energy,1
903,"I seem quiet, boring, and reserved",0
904,I enjoy interacting with other people,1
905,I am relatively quiet,0
906,I am outgoing and energetic,1
907,I have difficulty interacting with others,0
908,I am fun-loving and pleasure-seeking,1
909,I do not usually feel comfortable around people,0
910,I feel comfortable around people and enjoy being the center of attention,1
911,I do not usually care to be around people,0
912,I find myself energized when around other people,1
913,I am an introvert,0
914,I like the stimulation of meeting new people,1
915,Social gatherings make me uncomfortable,0
916,I am bubbly and energetic,1
917,I find it dull to spend time with other people,0
918,I’m talkative and outgoing,1
919,I don’t like being around other people,0
920,I’m comfortable leading a group and getting others excited about an idea,1
921,I find social interactions tiresome,0
922,I like to socialize with others a lot,1
923,I try to avoid social situations unless I have to,0
924,"I have “sparkle,” and energy",1
925,I like to be by myself most of the time,0
926,I enjoy working and socializing with others,1
927,I feel uncomfortable in social situations,0
928,I enjoy performing and being the center of attention,1
929,I have low energy levels most of the time,0
930,I really enjoy being with other people – a lot,1
931,I am reserved and quiet in new situations,0
932,I like to be around people,1
933,I like to avoid social situations unless I have to be there,0
934,I really enjoy being with others; often they’re more fun to be with than alone,1
935,"I prefer to spend time alone, rather than be around other people",0
936,I enjoy having a wide circle of acquaintances,1
937,I am considered a quiet person,0
938,I enjoy parties and large groups of people,1
939,I am usually pretty reserved,0
940,I like to have a lot of people around me,1
941,I prefer to spend my time alone rather than with others,0
942,I am assertive and full of energy,1
943,You find it difficult to enthuse about things,0
944,I like interacting with other people,1
945,I’m more quiet and reserved,0
946,I am bubbly and outgoing,1
947,I tend to be reserved rather than sociable,0
948,There is nothing better than a lively party,1
949,I feel uncomfortable around new people,0
950,I find it energizing to be around people,1
951,I tend to become uncomfortable at parties and other social events,0
952,I like constant activity and social interaction,1
953,"I hate crowds, parties, and other gatherings",0
954,I like meeting new people,1
955,I am quiet around strangers and need time to feel comfortable around new people,0
956,I enjoy talking to new people,1
957,I don't have much energy,0
958,I get energy from other people,1
959,I am not very social,0
960,I enjoy being around other people a great deal,1
961,I am very quiet around strangers,0
962,I really enjoy the excitement of trying new things,1
963,I’d prefer to avoid social situations,0
964,I love large parties and socializing with others,1
965,I prefer to be alone much of the time,0
966,I find interacting with large groups of people energizing,1
967,I don’t like meeting new people,0
968,You love being with people more than being alone,1
969,I tend to be quieter than other people,0
970,I enjoy being with others and tend to be very sociable,1
971,I prefer to avoid social situations with others,0
972,I really like to have lots of people around me,1
973,I stay away from social events unless I have to go,0
974,Loud parties are fun,1
975,I am not very enthusiastic,0
976,I can entertain and be the center of attention in a social gathering,1
977,I have an underwhelming personality,0
978,I enjoy talking to groups and being the center of attention,1
979,I tend to be reserved and modest in social occasions,0
980,I love being with people and am seldom happier than when I am socializing,1
981,I have no use for and detest parties,0
982,I am happiest in situations where there is a lot of social stimulation like parties,1
983,"I seem quiet, predictable and reserved",0
984,I really enjoy talking with lots of different people,1
985,I often keep in the background,0
986,I really enjoy being with people and like to work in teams,1
987,I don’t like to be with others,0
988,I am lively and full of energy,1
989,I tend to suffer from strong feelings of shyness,0
990,I seek out excitement and indulge in risky and adventurous activities,1
991,I like keeping to myself,0
992,I am someone who is outgoing and energetic,1
993,I tend to be quiet around new people,0
994,"I am likely gregarious, engaging, and energetic around my friends",1
995,I dislike participating in social activities with groups of people,0
996,I enjoy mixing it up with others socially and tend to be very cheerful,1
997,I usually prefer to be in the background rather than call attention to myself,0
998,I thrive off parties where there are lots of people to speak with,1
999,I would describe myself as someone who prefers to be on my own rather than with others,0
